SK_FATO_META;ID_META_ORIGEM;SK_TEMPO;SK_LOJA;SK_CANALVENDA;SK_PRODUTO;SK_CATEGORIA;SK_MARCA;ANO;MES;ANO_MES;TIPO_META;META_FATURAMENTO_BRUTO;META_FATURAMENTO_LIQUIDO;META_QTD_VENDAS;META_QTD_ITENS;META_TICKET_MEDIO;META_MARGEM_BRUTA;META_PERCENTUAL_MARGEM;DATA_INICIO_META;DATA_FIM_META;FL_META_ATIVA;DATA_CARGA;DATA_ATUALIZACAO_DW
3789;MET00003789;20250701;4;4;;9;;2025;7;2025-07;MISTA;62657.2;57351.88;1923.534;5064.9696;29.82;20910.67;36.4603;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3790;MET00003790;20250701;4;4;;10;;2025;7;2025-07;MISTA;46692.26;42685.31;2399.2258;6455.006;17.79;10920.65;25.5841;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3791;MET00003791;20250701;4;5;;1;;2025;7;2025-07;MISTA;132222.31;127048.26;3091.0653;6470.473;41.1;37634.06;29.6219;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3792;MET00003792;20250701;4;5;;2;;2025;7;2025-07;MISTA;50332.01;47607.37;2869.4537;4670.0694;16.59;16909.78;35.5192;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3793;MET00003793;20250701;4;5;;3;;2025;7;2025-07;MISTA;126975.64;120997.27;3435.6119;5912.4736;35.22;44891.41;37.1012;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3794;MET00003794;20250701;4;5;;4;;2025;7;2025-07;MISTA;114577.82;107501.04;1951.8007;4114.9387;55.08;34058.32;31.6819;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3795;MET00003795;20250701;4;5;;5;;2025;7;2025-07;MISTA;54525.3;49962.18;911.8331;1793.9663;54.79;15893.56;31.8112;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3796;MET00003796;20250701;4;5;;6;;2025;7;2025-07;MISTA;38287.18;36103.35;866.2743;2298.5432;41.68;8368.55;23.1794;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3797;MET00003797;20250701;4;5;;7;;2025;7;2025-07;MISTA;77126.79;68865.7;2754.3682;3754.2173;25.0;24151.05;35.0698;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3798;MET00003798;20250701;4;5;;8;;2025;7;2025-07;MISTA;62168.37;60067.2;745.493;1843.0873;80.57;18140.5;30.2003;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3799;MET00003799;20250701;4;5;;9;;2025;7;2025-07;MISTA;153694.21;137610.05;1469.7049;2423.3435;93.63;28813.62;20.9386;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3800;MET00003800;20250701;4;5;;10;;2025;7;2025-07;MISTA;58011.59;54253.83;1340.4497;2734.3342;40.47;13603.34;25.0735;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3801;MET00003801;20250701;5;1;;1;;2025;7;2025-07;MISTA;86910.48;84199.42;1057.4406;2391.3709;79.63;25472.74;30.2529;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3802;MET00003802;20250701;5;1;;2;;2025;7;2025-07;MISTA;33819.21;31889.05;2216.8221;4144.066;14.39;10502.35;32.934;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3803;MET00003803;20250701;5;1;;3;;2025;7;2025-07;MISTA;138228.3;127422.43;1838.7754;3099.8551;69.3;23704.01;18.6027;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3804;MET00003804;20250701;5;1;;4;;2025;7;2025-07;MISTA;126288.81;115205.48;1651.181;2071.0536;69.77;28196.15;24.4747;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3805;MET00003805;20250701;5;1;;5;;2025;7;2025-07;MISTA;128760.86;120617.49;3352.2175;8355.2632;35.98;26814.37;22.2309;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3806;MET00003806;20250701;5;1;;6;;2025;7;2025-07;MISTA;71709.57;69018.92;2266.5188;4727.1901;30.45;25598.28;37.0888;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3807;MET00003807;20250701;5;1;;7;;2025;7;2025-07;MISTA;106859.27;99160.48;2305.7136;4847.9612;43.01;37669.38;37.9883;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3808;MET00003808;20250701;5;1;;8;;2025;7;2025-07;MISTA;163674.22;148677.11;2660.913;3726.9532;55.87;52727.27;35.4643;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3809;MET00003809;20250701;5;1;;9;;2025;7;2025-07;MISTA;45984.31;41747.64;2637.2948;6146.8906;15.83;10417.15;24.9527;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3810;MET00003810;20250701;5;1;;10;;2025;7;2025-07;MISTA;68715.67;65596.41;2096.1165;2518.9498;31.29;20211.47;30.8119;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3811;MET00003811;20250701;5;2;;1;;2025;7;2025-07;MISTA;76449.61;69533.29;746.7854;1980.8054;93.11;19803.5;28.4806;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3812;MET00003812;20250701;5;2;;2;;2025;7;2025-07;MISTA;42211.45;39918.95;3304.7752;4811.4915;12.08;12107.65;30.3306;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3813;MET00003813;20250701;5;2;;3;;2025;7;2025-07;MISTA;139610.38;130562.57;2307.3272;4269.3855;56.59;44917.37;34.4029;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3814;MET00003814;20250701;5;2;;4;;2025;7;2025-07;MISTA;171015.84;161702.02;3008.3238;5938.6153;53.75;59324.43;36.6875;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3815;MET00003815;20250701;5;2;;5;;2025;7;2025-07;MISTA;73141.45;69885.66;3451.1001;7249.1123;20.25;26373.04;37.7374;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3816;MET00003816;20250701;5;2;;6;;2025;7;2025-07;MISTA;129302.27;114489.89;824.6329;1876.7216;138.84;34779.11;30.3775;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3817;MET00003817;20250701;5;2;;7;;2025;7;2025-07;MISTA;90602.85;83940.95;2981.8972;8293.2512;28.15;30650.59;36.5145;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3818;MET00003818;20250701;5;2;;8;;2025;7;2025-07;MISTA;175979.71;164081.81;2184.7426;6046.2586;75.1;35952.46;21.9113;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3819;MET00003819;20250701;5;2;;9;;2025;7;2025-07;MISTA;48205.07;46678.51;746.9799;1485.0476;62.49;15696.09;33.6259;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3820;MET00003820;20250701;5;2;;10;;2025;7;2025-07;MISTA;113347.11;109400.65;969.2461;2292.2493;112.87;26054.39;23.8156;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3821;MET00003821;20250701;5;3;;1;;2025;7;2025-07;MISTA;107026.83;102565.34;3341.4002;9138.5543;30.7;31068.09;30.291;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3822;MET00003822;20250701;5;3;;2;;2025;7;2025-07;MISTA;137764.48;129181.99;3134.5685;5421.2141;41.21;42883.41;33.1961;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3823;MET00003823;20250701;5;3;;3;;2025;7;2025-07;MISTA;102774.07;93890.06;2872.1389;6105.4397;32.69;31565.45;33.6196;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3824;MET00003824;20250701;5;3;;4;;2025;7;2025-07;MISTA;93267.5;85442.93;1599.1867;3809.6976;53.43;19699.54;23.0558;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3825;MET00003825;20250701;5;3;;5;;2025;7;2025-07;MISTA;123226.96;110673.37;1175.5256;1877.8391;94.15;40501.76;36.5958;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3826;MET00003826;20250701;5;3;;6;;2025;7;2025-07;MISTA;77566.18;69697.15;1609.9592;2326.0514;43.29;17660.8;25.3393;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3827;MET00003827;20250701;5;3;;7;;2025;7;2025-07;MISTA;99322.06;89286.34;703.9549;918.025;126.84;28192.83;31.5757;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3828;MET00003828;20250701;5;3;;8;;2025;7;2025-07;MISTA;171201.78;157481.92;1797.1157;5005.7007;87.63;43141.84;27.3948;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3829;MET00003829;20250701;5;3;;9;;2025;7;2025-07;MISTA;75184.63;66952.75;1753.4882;3174.5874;38.18;19570.05;29.2296;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3830;MET00003830;20250701;5;3;;10;;2025;7;2025-07;MISTA;116429.2;109804.52;2452.0509;6576.0272;44.78;36387.33;33.1383;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3831;MET00003831;20250701;5;4;;1;;2025;7;2025-07;MISTA;29236.37;25802.65;1911.6176;3176.7383;13.5;8984.44;34.8198;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3832;MET00003832;20250701;5;4;;2;;2025;7;2025-07;MISTA;108942.34;105200.58;2394.6436;4271.5863;43.93;32789.57;31.1686;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3833;MET00003833;20250701;5;4;;3;;2025;7;2025-07;MISTA;171255.77;151333.44;1155.1683;1886.5198;131.01;32934.34;21.7628;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3834;MET00003834;20250701;5;4;;4;;2025;7;2025-07;MISTA;129668.54;117268.0;3485.7217;5414.3711;33.64;31758.65;27.0821;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3835;MET00003835;20250701;5;4;;5;;2025;7;2025-07;MISTA;125238.9;120470.25;2506.7879;4439.1407;48.06;30649.03;25.4412;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3836;MET00003836;20250701;5;4;;6;;2025;7;2025-07;MISTA;163375.19;153565.83;2640.6673;6051.3248;58.15;29755.69;19.3765;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3837;MET00003837;20250701;5;4;;7;;2025;7;2025-07;MISTA;115858.16;106592.51;635.2408;1452.3881;167.8;38369.75;35.9967;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3838;MET00003838;20250701;5;4;;8;;2025;7;2025-07;MISTA;134300.88;126310.86;1122.3962;1783.5832;112.54;25272.29;20.008;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3839;MET00003839;20250701;5;4;;9;;2025;7;2025-07;MISTA;112066.27;100738.93;3378.5317;5429.4165;29.82;28373.42;28.1653;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3840;MET00003840;20250701;5;4;;10;;2025;7;2025-07;MISTA;131876.41;123433.35;815.0719;1893.5072;151.44;34495.65;27.9468;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3841;MET00003841;20250701;5;5;;1;;2025;7;2025-07;MISTA;44790.92;40937.75;2503.5768;6301.7589;16.35;14289.13;34.9045;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3842;MET00003842;20250701;5;5;;2;;2025;7;2025-07;MISTA;60076.17;56067.58;2397.6989;4448.6038;23.38;12878.64;22.9699;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3843;MET00003843;20250701;5;5;;3;;2025;7;2025-07;MISTA;67356.75;64727.42;1659.2999;3072.3654;39.01;17372.47;26.8394;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3844;MET00003844;20250701;5;5;;4;;2025;7;2025-07;MISTA;89470.84;79181.78;1224.6987;2536.341;64.65;19350.85;24.4385;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3845;MET00003845;20250701;5;5;;5;;2025;7;2025-07;MISTA;128112.37;113604.12;2440.6885;5021.4633;46.55;39239.11;34.5402;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3846;MET00003846;20250701;5;5;;6;;2025;7;2025-07;MISTA;69336.27;65606.36;1777.5402;2609.3434;36.91;15935.67;24.2898;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3847;MET00003847;20250701;5;5;;7;;2025;7;2025-07;MISTA;56407.84;53209.01;1862.821;2709.4555;28.56;10049.44;18.8867;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3848;MET00003848;20250701;5;5;;8;;2025;7;2025-07;MISTA;179260.56;158424.67;1898.7104;4298.1012;83.44;35778.45;22.5839;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3849;MET00003849;20250701;5;5;;9;;2025;7;2025-07;MISTA;116534.68;107238.43;1260.8531;2714.4102;85.05;23283.34;21.7118;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3850;MET00003850;20250701;5;5;;10;;2025;7;2025-07;MISTA;42917.07;38265.28;1481.6319;3484.4381;25.83;9876.56;25.8108;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3851;MET00003851;20250701;6;1;;1;;2025;7;2025-07;MISTA;153993.05;141349.86;1366.085;1836.252;103.47;44321.01;31.3555;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3852;MET00003852;20250701;6;1;;2;;2025;7;2025-07;MISTA;44443.71;42870.67;1512.3664;2862.3864;28.35;9064.75;21.1444;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3853;MET00003853;20250701;6;1;;3;;2025;7;2025-07;MISTA;59810.47;56963.16;2495.8307;3518.19;22.82;20084.82;35.2593;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3854;MET00003854;20250701;6;1;;4;;2025;7;2025-07;MISTA;168554.96;163089.47;2650.7987;3384.8545;61.52;54647.4;33.5076;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3855;MET00003855;20250701;6;1;;5;;2025;7;2025-07;MISTA;29578.33;26624.56;1408.6939;3587.6324;18.9;7296.6;27.4055;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3856;MET00003856;20250701;6;1;;6;;2025;7;2025-07;MISTA;138963.61;132093.19;885.8785;1191.4413;149.11;25507.48;19.3102;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3857;MET00003857;20250701;6;1;;7;;2025;7;2025-07;MISTA;139063.55;131782.59;2210.0437;5325.4606;59.63;36121.96;27.4103;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3858;MET00003858;20250701;6;1;;8;;2025;7;2025-07;MISTA;142390.95;127691.11;1825.9158;2942.7171;69.93;30760.4;24.0897;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3859;MET00003859;20250701;6;1;;9;;2025;7;2025-07;MISTA;136473.01;120466.4;796.2337;1622.5124;151.3;43734.78;36.3045;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3860;MET00003860;20250701;6;1;;10;;2025;7;2025-07;MISTA;171252.11;152415.6;3135.3304;6792.8531;48.61;48146.08;31.5887;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3861;MET00003861;20250701;6;2;;1;;2025;7;2025-07;MISTA;167881.49;158734.92;1113.7221;2725.8252;142.53;31987.53;20.1515;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3862;MET00003862;20250701;6;2;;2;;2025;7;2025-07;MISTA;118607.4;104416.51;1773.8975;4170.6934;58.86;19098.87;18.291;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3863;MET00003863;20250701;6;2;;3;;2025;7;2025-07;MISTA;36537.85;33576.71;1944.9987;4495.9792;17.26;11717.69;34.8983;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3864;MET00003864;20250701;6;2;;4;;2025;7;2025-07;MISTA;96674.38;90473.15;1986.9563;2862.6203;45.53;19384.1;21.4253;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3865;MET00003865;20250701;6;2;;5;;2025;7;2025-07;MISTA;69691.37;66629.75;3280.3349;6195.8345;20.31;21998.06;33.0154;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3866;MET00003866;20250701;6;2;;6;;2025;7;2025-07;MISTA;130239.49;118391.55;1178.7422;3199.6775;100.44;34293.01;28.9658;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3867;MET00003867;20250701;6;2;;7;;2025;7;2025-07;MISTA;94843.42;83597.16;1550.4163;2330.0981;53.92;21268.29;25.4414;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3868;MET00003868;20250701;6;2;;8;;2025;7;2025-07;MISTA;149685.48;135965.45;1388.6447;2493.4483;97.91;35169.8;25.8667;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3869;MET00003869;20250701;6;2;;9;;2025;7;2025-07;MISTA;36889.85;34028.39;1129.349;1778.9343;30.13;8949.86;26.3012;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3870;MET00003870;20250701;6;2;;10;;2025;7;2025-07;MISTA;67634.59;62408.97;541.3286;1267.2244;115.29;14374.97;23.0335;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3871;MET00003871;20250701;6;3;;1;;2025;7;2025-07;MISTA;106327.33;102058.23;1035.9703;1497.3048;98.51;33912.7;33.2288;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3872;MET00003872;20250701;6;3;;2;;2025;7;2025-07;MISTA;135073.17;118938.07;2860.3177;6324.3717;41.58;28677.4;24.1112;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3873;MET00003873;20250701;6;3;;3;;2025;7;2025-07;MISTA;27421.8;25485.5;2388.3568;3348.2715;10.67;4780.32;18.757;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3874;MET00003874;20250701;6;3;;4;;2025;7;2025-07;MISTA;76119.35;73096.24;631.2996;1456.2215;115.79;21151.44;28.9364;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3875;MET00003875;20250701;6;3;;5;;2025;7;2025-07;MISTA;163075.97;153884.2;1433.1477;3971.6369;107.37;34676.81;22.5344;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3876;MET00003876;20250701;6;3;;6;;2025;7;2025-07;MISTA;150610.6;134245.4;2031.8636;5117.8908;66.07;38289.98;28.5224;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3877;MET00003877;20250701;6;3;;7;;2025;7;2025-07;MISTA;152329.02;143707.46;2910.1873;6240.8961;49.38;28046.71;19.5165;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3878;MET00003878;20250701;6;3;;8;;2025;7;2025-07;MISTA;166927.02;155715.89;1872.4782;2741.9996;83.16;46960.98;30.1581;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3879;MET00003879;20250701;6;3;;9;;2025;7;2025-07;MISTA;81524.05;74694.68;1136.5071;2168.6076;65.72;22093.22;29.578;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3880;MET00003880;20250701;6;3;;10;;2025;7;2025-07;MISTA;146774.23;133241.62;995.0862;1485.9106;133.9;49696.45;37.298;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3881;MET00003881;20250701;6;4;;1;;2025;7;2025-07;MISTA;137934.9;125145.28;666.7657;1362.5489;187.69;35957.52;28.7326;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3882;MET00003882;20250701;6;4;;2;;2025;7;2025-07;MISTA;177312.16;157274.33;1927.3942;5009.8606;81.6;36270.04;23.0616;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3883;MET00003883;20250701;6;4;;3;;2025;7;2025-07;MISTA;159355.68;151351.45;795.5065;1800.384;190.26;52764.25;34.8621;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3884;MET00003884;20250701;6;4;;4;;2025;7;2025-07;MISTA;150034.18;142867.99;3353.2577;7315.9361;42.61;38996.83;27.2957;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3885;MET00003885;20250701;6;4;;5;;2025;7;2025-07;MISTA;86885.65;77686.26;2092.8305;5370.572;37.12;28836.99;37.1198;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3886;MET00003886;20250701;6;4;;6;;2025;7;2025-07;MISTA;53319.91;51287.9;2563.9415;5216.081;20.0;14932.2;29.1145;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3887;MET00003887;20250701;6;4;;7;;2025;7;2025-07;MISTA;96999.77;93971.02;2020.829;4419.9027;46.5;22578.41;24.027;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3888;MET00003888;20250701;6;4;;8;;2025;7;2025-07;MISTA;163948.44;145662.31;1181.7323;2502.0911;123.26;50350.38;34.5665;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3889;MET00003889;20250701;6;4;;9;;2025;7;2025-07;MISTA;160396.76;153642.82;2945.2039;4162.9705;52.17;51934.5;33.8021;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3890;MET00003890;20250701;6;4;;10;;2025;7;2025-07;MISTA;73519.93;66376.78;1237.4586;3323.4346;53.64;11975.74;18.0421;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3891;MET00003891;20250701;6;5;;1;;2025;7;2025-07;MISTA;169908.63;163030.11;744.7132;1660.0064;218.92;41200.68;25.2718;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3892;MET00003892;20250701;6;5;;2;;2025;7;2025-07;MISTA;50852.73;47486.97;2567.6709;6235.7357;18.49;13167.01;27.7276;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3893;MET00003893;20250701;6;5;;3;;2025;7;2025-07;MISTA;149865.96;144755.94;2146.3651;5892.5783;67.44;52248.53;36.0942;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3894;MET00003894;20250701;6;5;;4;;2025;7;2025-07;MISTA;72588.87;65013.88;3235.1025;7173.7936;20.1;14579.81;22.4257;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3895;MET00003895;20250701;6;5;;5;;2025;7;2025-07;MISTA;83220.68;78830.2;2575.9246;4737.2826;30.6;17921.81;22.7347;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3896;MET00003896;20250701;6;5;;6;;2025;7;2025-07;MISTA;76982.89;69945.34;1915.2052;5279.6807;36.52;22008.72;31.4656;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3897;MET00003897;20250701;6;5;;7;;2025;7;2025-07;MISTA;44083.82;40525.85;3470.3628;5452.5371;11.68;13060.93;32.2286;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3898;MET00003898;20250701;6;5;;8;;2025;7;2025-07;MISTA;173738.64;156214.02;1689.4967;2344.4634;92.46;50499.49;32.3271;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3899;MET00003899;20250701;6;5;;9;;2025;7;2025-07;MISTA;136649.46;122880.65;3091.3464;7091.7958;39.75;26769.97;21.7853;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3900;MET00003900;20250701;6;5;;10;;2025;7;2025-07;MISTA;96346.87;93187.5;2343.1887;3555.3872;39.77;34053.48;36.543;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3901;MET00003901;20250701;7;1;;1;;2025;7;2025-07;MISTA;108850.7;97310.53;2429.0157;3203.6131;40.06;34919.29;35.8844;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3902;MET00003902;20250701;7;1;;2;;2025;7;2025-07;MISTA;112222.22;99635.67;813.0032;1750.7278;122.55;36009.34;36.141;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3903;MET00003903;20250701;7;1;;3;;2025;7;2025-07;MISTA;154656.26;145320.43;1740.1378;3857.4934;83.51;44802.23;30.83;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3904;MET00003904;20250701;7;1;;4;;2025;7;2025-07;MISTA;178128.06;165441.26;2779.1104;3449.9625;59.53;53249.63;32.1864;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3905;MET00003905;20250701;7;1;;5;;2025;7;2025-07;MISTA;26885.31;24114.08;924.7175;2405.2056;26.08;7642.65;31.6937;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3906;MET00003906;20250701;7;1;;6;;2025;7;2025-07;MISTA;108881.99;104060.09;1802.4402;2553.7938;57.73;24797.31;23.8298;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3907;MET00003907;20250701;7;1;;7;;2025;7;2025-07;MISTA;67573.78;61428.76;1574.641;3521.565;39.01;22722.85;36.9906;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3908;MET00003908;20250701;7;1;;8;;2025;7;2025-07;MISTA;33571.6;32167.95;1125.1503;1469.4047;28.59;9851.0;30.6236;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3909;MET00003909;20250701;7;1;;9;;2025;7;2025-07;MISTA;114738.29;103780.94;2660.5911;5040.5848;39.01;25956.41;25.0108;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3910;MET00003910;20250701;7;1;;10;;2025;7;2025-07;MISTA;126870.56;113008.63;833.2315;2253.9001;135.63;38416.29;33.9941;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3911;MET00003911;20250701;7;2;;1;;2025;7;2025-07;MISTA;86739.52;80014.28;2862.0691;4631.2279;27.96;17561.15;21.9475;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3912;MET00003912;20250701;7;2;;2;;2025;7;2025-07;MISTA;57308.48;55204.6;2333.0268;5189.3204;23.66;19868.12;35.99;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3913;MET00003913;20250701;7;2;;3;;2025;7;2025-07;MISTA;145537.12;138531.08;3327.9327;8395.227;41.63;45682.14;32.9761;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3914;MET00003914;20250701;7;2;;4;;2025;7;2025-07;MISTA;173643.68;165311.86;1892.8009;2451.3825;87.34;54662.22;33.0661;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3915;MET00003915;20250701;7;2;;5;;2025;7;2025-07;MISTA;44050.5;42510.62;3187.987;4710.2137;13.33;9650.31;22.7009;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3916;MET00003916;20250701;7;2;;6;;2025;7;2025-07;MISTA;82634.1;78159.73;1748.055;2757.9397;44.71;19997.18;25.585;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3917;MET00003917;20250701;7;2;;7;;2025;7;2025-07;MISTA;129206.42;121008.06;1607.0;2661.9952;75.3;34551.1;28.5527;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3918;MET00003918;20250701;7;2;;8;;2025;7;2025-07;MISTA;54353.13;52494.57;897.7631;2178.89;58.47;12187.18;23.2161;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3919;MET00003919;20250701;7;2;;9;;2025;7;2025-07;MISTA;137934.21;126446.37;1620.2692;1970.7003;78.04;32496.49;25.6998;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3920;MET00003920;20250701;7;2;;10;;2025;7;2025-07;MISTA;40378.52;36870.44;797.6075;2191.6602;46.23;9811.57;26.6109;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3921;MET00003921;20250701;7;3;;1;;2025;7;2025-07;MISTA;133347.82;127086.75;2214.6223;5348.127;57.39;33312.34;26.2123;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3922;MET00003922;20250701;7;3;;2;;2025;7;2025-07;MISTA;73332.36;69518.86;2525.7246;6079.9505;27.52;13848.5;19.9205;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
3923;MET00003923;20250701;7;3;;3;;2025;7;2025-07;MISTA;58604.46;52923.89;3220.404;7522.886;16.43;10851.46;20.5039;2025-07-01;2025-07-31;S;2026-07-01 10:00:00;
