SK_FATO_RUPTURA;ID_RUPTURA_ORIGEM;SK_TEMPO;SK_PRODUTO;SK_LOJA;SK_MOTIVO_RUPTURA;QTD_ESTOQUE_ESPERADO;QTD_ESTOQUE_DISPONIVEL;QTD_RUPTURA;DIAS_RUPTURA;VALOR_VENDA_PERDIDA;FL_RUPTURA;DATA_CARGA;DATA_ATUALIZACAO_DW
1650;RUP00001650;20251213;91;1;4;32;0;32;6.43;2541.98;S;2026-07-01 10:00:00;
1651;RUP00001651;20251110;51;9;7;18;0;18;1.53;341.29;S;2026-07-01 10:00:00;
1652;RUP00001652;20251029;59;2;8;11;0;11;1.99;312.19;S;2026-07-01 10:00:00;
1653;RUP00001653;20251130;29;5;1;18;0;18;5.07;611.33;S;2026-07-01 10:00:00;
1654;RUP00001654;20251008;83;2;2;26;0;26;3.96;1339.05;S;2026-07-01 10:00:00;
1655;RUP00001655;20251128;95;11;3;15;0;15;6.15;1672.06;S;2026-07-01 10:00:00;
1656;RUP00001656;20251229;46;12;8;42;0;42;1.82;5531.98;S;2026-07-01 10:00:00;
1657;RUP00001657;20251007;105;12;5;24;0;24;1.93;2843.03;S;2026-07-01 10:00:00;
1658;RUP00001658;20251011;5;1;6;24;0;24;1.69;775.81;S;2026-07-01 10:00:00;
1659;RUP00001659;20251128;3;3;4;29;0;29;3.48;1428.27;S;2026-07-01 10:00:00;
1660;RUP00001660;20251215;83;12;3;41;0;41;6.79;1624.54;S;2026-07-01 10:00:00;
1661;RUP00001661;20251229;15;12;1;35;0;35;3.11;263.59;S;2026-07-01 10:00:00;
1662;RUP00001662;20251022;98;6;4;36;0;36;3.77;1445.65;S;2026-07-01 10:00:00;
1663;RUP00001663;20251101;64;1;3;19;0;19;5.25;2307.02;S;2026-07-01 10:00:00;
1664;RUP00001664;20251231;39;8;5;27;0;27;4.04;2085.0;S;2026-07-01 10:00:00;
1665;RUP00001665;20251102;89;2;1;39;0;39;4.83;2420.91;S;2026-07-01 10:00:00;
1666;RUP00001666;20251216;84;5;3;37;0;37;3.04;2202.51;S;2026-07-01 10:00:00;
1667;RUP00001667;20251021;119;5;7;34;0;34;4.55;675.98;S;2026-07-01 10:00:00;
1668;RUP00001668;20251123;24;7;8;45;0;45;1.89;5175.85;S;2026-07-01 10:00:00;
1669;RUP00001669;20251110;61;2;1;30;0;30;4.48;4756.53;S;2026-07-01 10:00:00;
1670;RUP00001670;20251102;93;5;1;44;0;44;6.67;3781.4;S;2026-07-01 10:00:00;
1671;RUP00001671;20251019;39;4;8;41;0;41;1.23;4437.65;S;2026-07-01 10:00:00;
1672;RUP00001672;20251116;62;3;8;34;0;34;4.88;3589.86;S;2026-07-01 10:00:00;
1673;RUP00001673;20251120;76;4;1;15;0;15;4.22;1135.32;S;2026-07-01 10:00:00;
1674;RUP00001674;20251025;27;1;4;24;0;24;5.03;1290.79;S;2026-07-01 10:00:00;
1675;RUP00001675;20251216;42;5;4;17;0;17;3.34;957.88;S;2026-07-01 10:00:00;
1676;RUP00001676;20251207;5;2;2;10;0;10;4.84;252.63;S;2026-07-01 10:00:00;
1677;RUP00001677;20251009;104;6;5;34;0;34;2.69;293.3;S;2026-07-01 10:00:00;
1678;RUP00001678;20251125;75;12;8;19;0;19;3.07;1406.14;S;2026-07-01 10:00:00;
1679;RUP00001679;20251117;59;5;5;17;0;17;1.44;455.52;S;2026-07-01 10:00:00;
1680;RUP00001680;20251216;55;8;5;15;0;15;2.19;1642.57;S;2026-07-01 10:00:00;
1681;RUP00001681;20251206;94;3;6;19;0;19;4.57;2108.04;S;2026-07-01 10:00:00;
1682;RUP00001682;20251123;52;11;3;14;0;14;4.36;372.87;S;2026-07-01 10:00:00;
1683;RUP00001683;20251024;63;5;2;11;0;11;3.54;618.87;S;2026-07-01 10:00:00;
1684;RUP00001684;20251102;10;6;5;14;0;14;6.26;1148.25;S;2026-07-01 10:00:00;
1685;RUP00001685;20251126;75;11;5;27;0;27;4.68;2830.87;S;2026-07-01 10:00:00;
1686;RUP00001686;20251205;119;9;8;22;0;22;3.33;387.6;S;2026-07-01 10:00:00;
1687;RUP00001687;20251104;15;11;3;44;0;44;3.42;454.39;S;2026-07-01 10:00:00;
1688;RUP00001688;20251206;105;7;2;38;0;38;5.75;6466.37;S;2026-07-01 10:00:00;
1689;RUP00001689;20251029;14;2;3;11;0;11;4.26;107.74;S;2026-07-01 10:00:00;
1690;RUP00001690;20251030;69;7;1;14;0;14;5.26;532.31;S;2026-07-01 10:00:00;
1691;RUP00001691;20251227;18;7;3;43;0;43;7.0;1994.88;S;2026-07-01 10:00:00;
1692;RUP00001692;20251129;80;1;1;10;0;10;5.77;1122.13;S;2026-07-01 10:00:00;
1693;RUP00001693;20251004;66;2;8;13;0;13;3.94;836.97;S;2026-07-01 10:00:00;
1694;RUP00001694;20251010;111;2;2;20;0;20;3.86;1245.94;S;2026-07-01 10:00:00;
1695;RUP00001695;20251116;54;11;3;27;0;27;4.47;352.29;S;2026-07-01 10:00:00;
1696;RUP00001696;20251128;40;9;3;42;0;42;5.67;2783.17;S;2026-07-01 10:00:00;
1697;RUP00001697;20251118;79;12;7;30;0;30;6.67;1165.71;S;2026-07-01 10:00:00;
1698;RUP00001698;20251123;49;12;6;19;0;19;1.49;998.76;S;2026-07-01 10:00:00;
1699;RUP00001699;20251003;60;7;5;44;0;44;6.24;4006.55;S;2026-07-01 10:00:00;
1700;RUP00001700;20251030;39;8;4;30;0;30;4.94;2316.87;S;2026-07-01 10:00:00;
1701;RUP00001701;20251221;94;5;3;17;0;17;6.41;1501.57;S;2026-07-01 10:00:00;
1702;RUP00001702;20251021;69;12;3;32;0;32;4.69;2125.31;S;2026-07-01 10:00:00;
1703;RUP00001703;20251011;4;12;3;36;0;36;1.48;2564.86;S;2026-07-01 10:00:00;
1704;RUP00001704;20251215;63;5;4;26;0;26;4.21;1579.41;S;2026-07-01 10:00:00;
1705;RUP00001705;20251105;3;4;2;20;0;20;3.84;1549.35;S;2026-07-01 10:00:00;
1706;RUP00001706;20251214;1;6;3;26;0;26;6.04;1199.78;S;2026-07-01 10:00:00;
1707;RUP00001707;20251208;39;7;4;17;0;17;1.98;2212.28;S;2026-07-01 10:00:00;
1708;RUP00001708;20251112;48;5;7;22;0;22;1.97;603.32;S;2026-07-01 10:00:00;
1709;RUP00001709;20251109;27;2;4;28;0;28;1.22;1803.26;S;2026-07-01 10:00:00;
1710;RUP00001710;20251113;21;5;5;19;0;19;2.01;1014.02;S;2026-07-01 10:00:00;
1711;RUP00001711;20251005;36;3;2;33;0;33;1.62;6041.88;S;2026-07-01 10:00:00;
1712;RUP00001712;20251112;53;7;8;34;0;34;3.99;3405.99;S;2026-07-01 10:00:00;
1713;RUP00001713;20251112;94;12;4;40;0;40;4.95;2708.01;S;2026-07-01 10:00:00;
1714;RUP00001714;20251231;11;10;4;28;0;28;4.74;2071.74;S;2026-07-01 10:00:00;
1715;RUP00001715;20251106;23;12;5;42;0;42;4.63;4454.71;S;2026-07-01 10:00:00;
1716;RUP00001716;20251215;23;7;3;41;0;41;2.47;3999.05;S;2026-07-01 10:00:00;
1717;RUP00001717;20251128;84;7;6;25;0;25;2.68;1584.7;S;2026-07-01 10:00:00;
1718;RUP00001718;20251223;77;11;5;45;0;45;1.28;1600.39;S;2026-07-01 10:00:00;
1719;RUP00001719;20251115;112;10;3;33;0;33;2.46;2345.56;S;2026-07-01 10:00:00;
1720;RUP00001720;20251017;73;6;3;17;0;17;1.9;912.07;S;2026-07-01 10:00:00;
1721;RUP00001721;20251128;98;1;5;19;0;19;5.45;1097.56;S;2026-07-01 10:00:00;
1722;RUP00001722;20251231;97;5;7;34;0;34;5.74;773.68;S;2026-07-01 10:00:00;
1723;RUP00001723;20251208;80;4;2;28;0;28;6.78;2347.59;S;2026-07-01 10:00:00;
1724;RUP00001724;20251205;40;7;5;19;0;19;2.0;1243.91;S;2026-07-01 10:00:00;
1725;RUP00001725;20251111;102;8;7;15;0;15;2.09;781.19;S;2026-07-01 10:00:00;
1726;RUP00001726;20251006;102;9;4;28;0;28;1.52;1563.37;S;2026-07-01 10:00:00;
1727;RUP00001727;20251124;11;8;4;37;0;37;1.69;5260.26;S;2026-07-01 10:00:00;
1728;RUP00001728;20251108;49;11;6;20;0;20;1.19;1297.3;S;2026-07-01 10:00:00;
1729;RUP00001729;20251118;3;5;1;33;0;33;2.7;1785.09;S;2026-07-01 10:00:00;
1730;RUP00001730;20251107;16;2;1;12;0;12;6.16;702.46;S;2026-07-01 10:00:00;
1731;RUP00001731;20251101;116;7;1;39;0;39;1.45;2846.16;S;2026-07-01 10:00:00;
1732;RUP00001732;20251006;35;4;8;14;0;14;3.08;1382.27;S;2026-07-01 10:00:00;
1733;RUP00001733;20251103;14;4;8;41;0;41;5.22;395.57;S;2026-07-01 10:00:00;
1734;RUP00001734;20251110;112;1;5;11;0;11;4.08;934.41;S;2026-07-01 10:00:00;
1735;RUP00001735;20251112;4;8;4;25;0;25;6.08;1005.78;S;2026-07-01 10:00:00;
1736;RUP00001736;20251102;59;2;2;21;0;21;6.53;662.97;S;2026-07-01 10:00:00;
1737;RUP00001737;20251112;95;9;2;35;0;35;5.55;3924.78;S;2026-07-01 10:00:00;
1738;RUP00001738;20251231;100;7;3;34;0;34;6.98;972.71;S;2026-07-01 10:00:00;
1739;RUP00001739;20251230;8;8;3;25;0;25;1.69;98.38;S;2026-07-01 10:00:00;
1740;RUP00001740;20251102;87;4;7;34;0;34;1.53;4514.46;S;2026-07-01 10:00:00;
1741;RUP00001741;20251013;43;8;1;41;0;41;1.36;5122.09;S;2026-07-01 10:00:00;
1742;RUP00001742;20251121;114;2;7;33;0;33;2.63;1674.52;S;2026-07-01 10:00:00;
1743;RUP00001743;20251224;107;1;3;18;0;18;4.13;665.64;S;2026-07-01 10:00:00;
1744;RUP00001744;20251212;115;9;4;34;0;34;3.25;2960.72;S;2026-07-01 10:00:00;
1745;RUP00001745;20251207;47;11;6;17;0;17;6.62;1665.36;S;2026-07-01 10:00:00;
1746;RUP00001746;20251216;118;8;6;13;0;13;1.09;1183.59;S;2026-07-01 10:00:00;
1747;RUP00001747;20251030;4;8;4;13;0;13;3.12;491.84;S;2026-07-01 10:00:00;
1748;RUP00001748;20251008;93;2;2;24;0;24;3.17;2163.22;S;2026-07-01 10:00:00;
1749;RUP00001749;20251004;109;2;5;23;0;23;1.8;2647.46;S;2026-07-01 10:00:00;
1750;RUP00001750;20251023;81;7;4;19;0;19;2.0;2221.06;S;2026-07-01 10:00:00;
1751;RUP00001751;20251219;70;11;4;30;0;30;5.34;2406.94;S;2026-07-01 10:00:00;
1752;RUP00001752;20251219;72;6;8;17;0;17;2.3;628.65;S;2026-07-01 10:00:00;
1753;RUP00001753;20251012;116;3;3;16;0;16;6.66;1165.59;S;2026-07-01 10:00:00;
1754;RUP00001754;20251214;31;9;7;35;0;35;6.18;1439.85;S;2026-07-01 10:00:00;
1755;RUP00001755;20251231;114;8;4;34;0;34;5.98;1066.8;S;2026-07-01 10:00:00;
1756;RUP00001756;20251006;30;6;6;38;0;38;3.15;2901.78;S;2026-07-01 10:00:00;
1757;RUP00001757;20251015;93;3;1;35;0;35;6.38;2888.66;S;2026-07-01 10:00:00;
1758;RUP00001758;20251215;38;7;6;42;0;42;2.72;2844.25;S;2026-07-01 10:00:00;
1759;RUP00001759;20251018;5;10;8;31;0;31;3.2;1469.91;S;2026-07-01 10:00:00;
1760;RUP00001760;20251116;113;11;4;19;0;19;5.81;893.54;S;2026-07-01 10:00:00;
1761;RUP00001761;20251029;62;5;8;39;0;39;2.51;4901.9;S;2026-07-01 10:00:00;
1762;RUP00001762;20251122;56;3;7;32;0;32;4.53;2391.65;S;2026-07-01 10:00:00;
1763;RUP00001763;20251130;6;4;7;12;0;12;1.98;1498.83;S;2026-07-01 10:00:00;
1764;RUP00001764;20251115;23;11;1;10;0;10;3.27;856.75;S;2026-07-01 10:00:00;
1765;RUP00001765;20251023;112;11;1;11;0;11;2.96;633.66;S;2026-07-01 10:00:00;
1766;RUP00001766;20251015;34;6;7;40;0;40;5.71;1053.5;S;2026-07-01 10:00:00;
1767;RUP00001767;20251117;27;1;6;39;0;39;5.35;3124.57;S;2026-07-01 10:00:00;
1768;RUP00001768;20251130;59;6;5;35;0;35;2.48;970.17;S;2026-07-01 10:00:00;
1769;RUP00001769;20251220;102;7;6;21;0;21;1.43;967.96;S;2026-07-01 10:00:00;
1770;RUP00001770;20251007;12;2;8;13;0;13;3.51;99.7;S;2026-07-01 10:00:00;
1771;RUP00001771;20251101;49;8;2;43;0;43;3.11;3566.94;S;2026-07-01 10:00:00;
1772;RUP00001772;20251226;107;6;5;23;0;23;6.13;974.88;S;2026-07-01 10:00:00;
1773;RUP00001773;20251125;5;5;1;28;0;28;5.66;748.92;S;2026-07-01 10:00:00;
1774;RUP00001774;20251128;41;6;4;14;0;14;3.06;297.22;S;2026-07-01 10:00:00;
1775;RUP00001775;20251205;88;12;8;28;0;28;6.74;3287.91;S;2026-07-01 10:00:00;
1776;RUP00001776;20251120;29;5;8;16;0;16;3.68;760.75;S;2026-07-01 10:00:00;
1777;RUP00001777;20251210;25;12;4;37;0;37;2.65;535.47;S;2026-07-01 10:00:00;
1778;RUP00001778;20251228;59;12;1;38;0;38;6.36;892.39;S;2026-07-01 10:00:00;
1779;RUP00001779;20251201;7;9;6;29;0;29;5.5;1152.78;S;2026-07-01 10:00:00;
1780;RUP00001780;20251023;42;2;7;30;0;30;6.26;1519.23;S;2026-07-01 10:00:00;
1781;RUP00001781;20251229;82;3;3;34;0;34;3.93;344.06;S;2026-07-01 10:00:00;
1782;RUP00001782;20251211;89;7;4;30;0;30;3.52;2384.71;S;2026-07-01 10:00:00;
1783;RUP00001783;20251208;92;11;8;43;0;43;4.6;159.54;S;2026-07-01 10:00:00;
1784;RUP00001784;20251230;22;9;6;19;0;19;3.0;668.14;S;2026-07-01 10:00:00;
1785;RUP00001785;20251216;21;10;5;19;0;19;3.44;1514.36;S;2026-07-01 10:00:00;
1786;RUP00001786;20251020;6;2;8;22;0;22;6.35;2785.63;S;2026-07-01 10:00:00;
1787;RUP00001787;20251218;33;7;2;15;0;15;6.35;331.59;S;2026-07-01 10:00:00;
1788;RUP00001788;20251220;70;2;4;14;0;14;1.18;1580.91;S;2026-07-01 10:00:00;
1789;RUP00001789;20251206;110;5;3;38;0;38;6.85;855.57;S;2026-07-01 10:00:00;
1790;RUP00001790;20251222;118;11;2;40;0;40;2.26;4849.73;S;2026-07-01 10:00:00;
1791;RUP00001791;20251107;119;2;1;27;0;27;6.73;532.23;S;2026-07-01 10:00:00;
1792;RUP00001792;20251020;54;2;1;36;0;36;4.4;510.18;S;2026-07-01 10:00:00;
1793;RUP00001793;20251214;109;8;4;13;0;13;4.61;1818.2;S;2026-07-01 10:00:00;
1794;RUP00001794;20251015;75;12;7;26;0;26;6.44;2955.92;S;2026-07-01 10:00:00;
1795;RUP00001795;20251106;75;7;2;10;0;10;6.19;1079.87;S;2026-07-01 10:00:00;
1796;RUP00001796;20251225;20;10;8;11;0;11;4.38;87.29;S;2026-07-01 10:00:00;
1797;RUP00001797;20251004;86;4;7;37;0;37;2.77;1224.78;S;2026-07-01 10:00:00;
1798;RUP00001798;20251027;45;12;7;34;0;34;2.02;1539.54;S;2026-07-01 10:00:00;
1799;RUP00001799;20251220;19;9;1;29;0;29;4.08;2559.33;S;2026-07-01 10:00:00;
1800;RUP00001800;20251124;70;6;8;23;0;23;3.1;2301.92;S;2026-07-01 10:00:00;
1801;RUP00001801;20251009;64;10;4;35;0;35;1.44;4946.29;S;2026-07-01 10:00:00;
1802;RUP00001802;20251104;74;3;8;30;0;30;1.09;589.31;S;2026-07-01 10:00:00;
1803;RUP00001803;20251231;113;7;4;44;0;44;3.67;3928.79;S;2026-07-01 10:00:00;
1804;RUP00001804;20251116;111;7;7;14;0;14;5.14;1327.38;S;2026-07-01 10:00:00;
1805;RUP00001805;20251220;2;3;4;45;0;45;3.7;3084.51;S;2026-07-01 10:00:00;
1806;RUP00001806;20251209;100;4;7;33;0;33;1.31;1748.82;S;2026-07-01 10:00:00;
1807;RUP00001807;20251208;82;2;5;13;0;13;2.26;144.43;S;2026-07-01 10:00:00;
1808;RUP00001808;20251222;57;3;6;25;0;25;2.71;1740.19;S;2026-07-01 10:00:00;
1809;RUP00001809;20251207;65;3;1;30;0;30;6.75;1218.33;S;2026-07-01 10:00:00;
1810;RUP00001810;20251208;29;1;1;10;0;10;6.59;408.69;S;2026-07-01 10:00:00;
1811;RUP00001811;20251230;36;7;1;12;0;12;5.48;1160.35;S;2026-07-01 10:00:00;
1812;RUP00001812;20251224;95;9;3;36;0;36;1.39;4809.06;S;2026-07-01 10:00:00;
1813;RUP00001813;20251108;50;3;5;12;0;12;6.16;74.57;S;2026-07-01 10:00:00;
1814;RUP00001814;20251229;100;2;3;37;0;37;1.82;1818.09;S;2026-07-01 10:00:00;
1815;RUP00001815;20251215;22;7;4;31;0;31;5.8;1263.22;S;2026-07-01 10:00:00;
1816;RUP00001816;20251025;72;6;5;23;0;23;4.82;537.87;S;2026-07-01 10:00:00;
1817;RUP00001817;20251126;22;3;2;10;0;10;5.4;379.89;S;2026-07-01 10:00:00;
1818;RUP00001818;20251106;21;9;4;37;0;37;1.57;2329.48;S;2026-07-01 10:00:00;
1819;RUP00001819;20251106;32;11;3;27;0;27;3.37;1462.53;S;2026-07-01 10:00:00;
1820;RUP00001820;20251116;103;7;6;16;0;16;6.43;1958.78;S;2026-07-01 10:00:00;
1821;RUP00001821;20251015;103;8;4;45;0;45;6.33;3494.32;S;2026-07-01 10:00:00;
1822;RUP00001822;20251211;78;7;3;42;0;42;1.86;4729.75;S;2026-07-01 10:00:00;
1823;RUP00001823;20251124;87;1;7;16;0;16;4.92;1513.6;S;2026-07-01 10:00:00;
1824;RUP00001824;20251024;75;3;4;38;0;38;5.89;2403.81;S;2026-07-01 10:00:00;
1825;RUP00001825;20251229;13;9;8;40;0;40;3.63;948.59;S;2026-07-01 10:00:00;
1826;RUP00001826;20251113;85;8;5;16;0;16;2.1;2113.3;S;2026-07-01 10:00:00;
1827;RUP00001827;20251218;110;6;4;32;0;32;1.46;375.6;S;2026-07-01 10:00:00;
1828;RUP00001828;20251118;14;2;1;18;0;18;2.57;169.48;S;2026-07-01 10:00:00;
1829;RUP00001829;20251021;28;8;7;12;0;12;3.95;1572.57;S;2026-07-01 10:00:00;
1830;RUP00001830;20251210;106;1;8;22;0;22;6.37;2154.17;S;2026-07-01 10:00:00;
1831;RUP00001831;20251004;102;1;7;39;0;39;1.26;1403.27;S;2026-07-01 10:00:00;
1832;RUP00001832;20251114;13;11;6;26;0;26;5.16;588.16;S;2026-07-01 10:00:00;
1833;RUP00001833;20251019;76;7;7;28;0;28;4.17;2093.59;S;2026-07-01 10:00:00;
1834;RUP00001834;20251114;42;8;1;19;0;19;3.5;1431.3;S;2026-07-01 10:00:00;
1835;RUP00001835;20251029;102;11;5;25;0;25;6.47;1011.6;S;2026-07-01 10:00:00;
1836;RUP00001836;20251205;86;2;8;21;0;21;6.7;1008.44;S;2026-07-01 10:00:00;
1837;RUP00001837;20251024;52;2;2;40;0;40;5.9;1157.05;S;2026-07-01 10:00:00;
1838;RUP00001838;20251205;76;9;1;29;0;29;1.22;3799.44;S;2026-07-01 10:00:00;
1839;RUP00001839;20251208;92;4;2;13;0;13;2.78;31.87;S;2026-07-01 10:00:00;
1840;RUP00001840;20251107;26;9;1;30;0;30;1.62;664.8;S;2026-07-01 10:00:00;
1841;RUP00001841;20251004;51;9;3;36;0;36;6.45;994.2;S;2026-07-01 10:00:00;
1842;RUP00001842;20251025;120;5;5;41;0;41;4.16;3422.31;S;2026-07-01 10:00:00;
1843;RUP00001843;20251013;75;5;6;10;0;10;2.79;1216.47;S;2026-07-01 10:00:00;
1844;RUP00001844;20251013;92;3;3;27;0;27;5.07;73.71;S;2026-07-01 10:00:00;
1845;RUP00001845;20251229;39;8;5;39;0;39;1.14;3885.49;S;2026-07-01 10:00:00;
1846;RUP00001846;20251003;4;1;1;15;0;15;6.05;676.58;S;2026-07-01 10:00:00;
1847;RUP00001847;20251127;11;1;8;16;0;16;4.9;2081.42;S;2026-07-01 10:00:00;
1848;RUP00001848;20251112;113;4;2;42;0;42;2.59;2207.93;S;2026-07-01 10:00:00;
1849;RUP00001849;20251110;88;4;7;40;0;40;4.14;4268.63;S;2026-07-01 10:00:00;
1850;RUP00001850;20251210;3;7;8;15;0;15;4.8;1169.05;S;2026-07-01 10:00:00;
1851;RUP00001851;20251028;57;11;5;35;0;35;1.17;1848.53;S;2026-07-01 10:00:00;
1852;RUP00001852;20251106;26;6;1;12;0;12;1.98;201.47;S;2026-07-01 10:00:00;
1853;RUP00001853;20251007;92;3;5;16;0;16;4.63;65.09;S;2026-07-01 10:00:00;
1854;RUP00001854;20251214;1;4;3;43;0;43;6.64;1615.52;S;2026-07-01 10:00:00;
1855;RUP00001855;20251124;110;2;4;19;0;19;5.52;336.14;S;2026-07-01 10:00:00;
1856;RUP00001856;20251015;19;7;6;21;0;21;4.61;1094.8;S;2026-07-01 10:00:00;
1857;RUP00001857;20251016;82;2;6;11;0;11;1.56;158.51;S;2026-07-01 10:00:00;
1858;RUP00001858;20251106;57;12;6;42;0;42;4.56;3850.13;S;2026-07-01 10:00:00;
1859;RUP00001859;20251027;37;3;3;25;0;25;1.1;1851.16;S;2026-07-01 10:00:00;
1860;RUP00001860;20251112;65;1;7;44;0;44;1.27;1958.72;S;2026-07-01 10:00:00;
1861;RUP00001861;20251011;83;7;3;14;0;14;2.39;541.52;S;2026-07-01 10:00:00;
1862;RUP00001862;20251121;36;2;1;40;0;40;6.91;7002.43;S;2026-07-01 10:00:00;
1863;RUP00001863;20251224;2;10;4;40;0;40;1.77;4358.58;S;2026-07-01 10:00:00;
1864;RUP00001864;20251102;83;10;8;14;0;14;3.2;609.65;S;2026-07-01 10:00:00;
1865;RUP00001865;20251127;78;3;1;11;0;11;4.5;1305.6;S;2026-07-01 10:00:00;
1866;RUP00001866;20251122;111;3;3;36;0;36;4.82;3464.61;S;2026-07-01 10:00:00;
1867;RUP00001867;20251129;54;11;1;14;0;14;3.63;133.31;S;2026-07-01 10:00:00;
1868;RUP00001868;20251010;61;10;1;22;0;22;2.17;3426.82;S;2026-07-01 10:00:00;
1869;RUP00001869;20251023;97;4;6;26;0;26;3.2;545.61;S;2026-07-01 10:00:00;
1870;RUP00001870;20251108;75;10;2;12;0;12;1.51;963.65;S;2026-07-01 10:00:00;
1871;RUP00001871;20251119;75;2;3;22;0;22;5.57;2152.2;S;2026-07-01 10:00:00;
1872;RUP00001872;20251013;32;8;2;36;0;36;6.59;1243.41;S;2026-07-01 10:00:00;
1873;RUP00001873;20251201;20;8;3;34;0;34;3.26;227.27;S;2026-07-01 10:00:00;
1874;RUP00001874;20251031;27;1;8;24;0;24;3.75;2094.87;S;2026-07-01 10:00:00;
1875;RUP00001875;20251220;16;5;1;24;0;24;3.06;1610.04;S;2026-07-01 10:00:00;
1876;RUP00001876;20251209;45;10;8;14;0;14;3.64;689.89;S;2026-07-01 10:00:00;
1877;RUP00001877;20251216;74;10;3;41;0;41;2.23;939.89;S;2026-07-01 10:00:00;
1878;RUP00001878;20251209;94;8;4;44;0;44;4.98;2653.82;S;2026-07-01 10:00:00;
1879;RUP00001879;20251012;19;11;8;20;0;20;3.87;1359.48;S;2026-07-01 10:00:00;
1880;RUP00001880;20251106;66;3;6;28;0;28;3.38;2026.15;S;2026-07-01 10:00:00;
1881;RUP00001881;20251226;67;1;7;44;0;44;5.66;2956.88;S;2026-07-01 10:00:00;
1882;RUP00001882;20251217;19;11;1;22;0;22;1.51;2091.92;S;2026-07-01 10:00:00;
1883;RUP00001883;20251229;18;6;6;36;0;36;1.91;2385.11;S;2026-07-01 10:00:00;
1884;RUP00001884;20251107;1;12;4;18;0;18;1.62;804.08;S;2026-07-01 10:00:00;
1885;RUP00001885;20251108;72;4;3;34;0;34;5.64;920.76;S;2026-07-01 10:00:00;
1886;RUP00001886;20251213;50;4;6;38;0;38;3.94;318.18;S;2026-07-01 10:00:00;
1887;RUP00001887;20251215;109;1;7;10;0;10;2.28;1588.6;S;2026-07-01 10:00:00;
1888;RUP00001888;20251012;36;2;3;18;0;18;5.42;3252.79;S;2026-07-01 10:00:00;
1889;RUP00001889;20251122;72;8;4;28;0;28;3.81;841.31;S;2026-07-01 10:00:00;
1890;RUP00001890;20251123;21;11;2;36;0;36;1.43;3423.95;S;2026-07-01 10:00:00;
1891;RUP00001891;20251228;8;6;4;10;0;10;2.7;58.52;S;2026-07-01 10:00:00;
1892;RUP00001892;20251125;116;11;5;22;0;22;6.06;2077.12;S;2026-07-01 10:00:00;
1893;RUP00001893;20251203;95;8;3;17;0;17;5.57;2310.59;S;2026-07-01 10:00:00;
1894;RUP00001894;20251212;4;12;2;35;0;35;1.65;2181.11;S;2026-07-01 10:00:00;
1895;RUP00001895;20251017;8;8;6;25;0;25;1.2;155.01;S;2026-07-01 10:00:00;
1896;RUP00001896;20251014;28;9;3;33;0;33;2.96;4566.36;S;2026-07-01 10:00:00;
1897;RUP00001897;20251208;58;3;3;27;0;27;2.32;1114.99;S;2026-07-01 10:00:00;
1898;RUP00001898;20251230;13;6;7;38;0;38;6.69;872.79;S;2026-07-01 10:00:00;
1899;RUP00001899;20251129;5;4;1;21;0;21;5.42;848.0;S;2026-07-01 10:00:00;
1900;RUP00001900;20251205;78;10;7;14;0;14;3.09;1295.89;S;2026-07-01 10:00:00;
1901;RUP00001901;20251013;96;4;7;21;0;21;2.32;970.73;S;2026-07-01 10:00:00;
1902;RUP00001902;20251018;117;12;8;30;0;30;4.41;95.01;S;2026-07-01 10:00:00;
1903;RUP00001903;20251221;60;9;8;26;0;26;2.67;2288.55;S;2026-07-01 10:00:00;
1904;RUP00001904;20251003;39;11;4;38;0;38;4.9;3369.59;S;2026-07-01 10:00:00;
1905;RUP00001905;20251103;23;6;6;39;0;39;5.73;3414.92;S;2026-07-01 10:00:00;
1906;RUP00001906;20251112;88;4;5;33;0;33;2.58;2637.39;S;2026-07-01 10:00:00;
1907;RUP00001907;20251228;30;7;1;15;0;15;6.66;883.5;S;2026-07-01 10:00:00;
1908;RUP00001908;20251031;45;2;3;24;0;24;3.7;1512.27;S;2026-07-01 10:00:00;
1909;RUP00001909;20251004;60;8;2;31;0;31;4.22;2382.5;S;2026-07-01 10:00:00;
1910;RUP00001910;20251027;6;12;7;27;0;27;4.96;3317.27;S;2026-07-01 10:00:00;
1911;RUP00001911;20251004;1;7;8;41;0;41;4.37;1336.19;S;2026-07-01 10:00:00;
1912;RUP00001912;20251125;107;2;8;29;0;29;4.24;1097.4;S;2026-07-01 10:00:00;
1913;RUP00001913;20251102;50;7;3;35;0;35;4.82;260.39;S;2026-07-01 10:00:00;
1914;RUP00001914;20251016;53;8;5;37;0;37;4.97;3457.95;S;2026-07-01 10:00:00;
1915;RUP00001915;20251202;14;10;1;30;0;30;3.11;245.86;S;2026-07-01 10:00:00;
1916;RUP00001916;20251226;119;5;1;24;0;24;1.85;489.48;S;2026-07-01 10:00:00;
1917;RUP00001917;20251106;36;1;2;34;0;34;5.59;4434.79;S;2026-07-01 10:00:00;
1918;RUP00001918;20251224;48;12;2;44;0;44;4.55;1192.23;S;2026-07-01 10:00:00;
1919;RUP00001919;20251212;40;2;5;22;0;22;5.01;812.38;S;2026-07-01 10:00:00;
1920;RUP00001920;20251124;74;12;8;45;0;45;1.19;1006.69;S;2026-07-01 10:00:00;
1921;RUP00001921;20251206;72;8;4;19;0;19;4.46;444.81;S;2026-07-01 10:00:00;
